mls_id,year,first.yr,entry.age,position,hgflag,draftflag,mls2flag,pick,V1,age,starter.yr,duration,event
aaron-hohlbein,2007,2007,21,Defender,0,0,0,-1,Sporting Kansas City,21,2009,1,0
aaron-hohlbein,2008,2007,21,Defender,0,0,0,-1,Sporting Kansas City,22,2009,2,0
aaron-hohlbein,2009,2007,21,Defender,0,0,0,-1,Sporting Kansas City,23,2009,3,1
aaron-horton,2011,2011,18,Forward,1,0,0,-1,Columbus Crew SC,18,,1,0
aaron-horton,2012,2011,18,Forward,1,0,0,-1,Columbus Crew SC,19,,2,0
aaron-horton,2013,2011,18,Forward,1,0,0,-1,Columbus Crew SC,20,,3,0
aaron-horton,2014,2011,18,Forward,1,0,0,-1,out-of-league,21,,4,0
aaron-horton,2015,2011,18,Forward,1,0,0,-1,out-of-league,22,,5,0
aaron-horton,2016,2011,18,Forward,1,0,0,-1,out-of-league,23,,6,0
aaron-kovar,2014,2014,20,Midfielder,1,0,0,-1,Seattle Sounders FC,20,,1,0
aaron-kovar,2015,2014,20,Midfielder,1,0,0,-1,Seattle Sounders FC,21,,2,0
aaron-kovar,2016,2014,20,Midfielder,1,0,0,-1,Seattle Sounders FC,22,,3,0
aaron-long,2014,2014,21,Defender,0,1,0,36,Seattle Sounders FC,21,,1,0
aaron-long,2015,2014,21,Defender,0,1,0,36,out-of-league,22,,2,0
aaron-long,2016,2014,21,Defender,0,1,0,36,New York Red Bulls,23,,3,0
aaron-maund,2012,2012,21,Defender,0,1,0,12,Toronto FC,21,2015,1,0
aaron-maund,2013,2012,21,Defender,0,1,0,12,Real Salt Lake,22,2015,2,0
aaron-maund,2014,2012,21,Defender,0,1,0,12,Real Salt Lake,23,2015,3,0
aaron-maund,2015,2012,21,Defender,0,1,0,12,Real Salt Lake,24,2015,4,1
aaron-schoenfeld,2012,2012,21,Forward,0,0,0,-1,Columbus Crew SC,21,,1,0
aaron-schoenfeld,2013,2012,21,Forward,0,0,0,-1,Columbus Crew SC,22,,2,0
aaron-schoenfeld,2014,2012,21,Forward,0,0,0,-1,Columbus Crew SC,23,,3,0
aaron-schoenfeld,2015,2012,21,Forward,0,0,0,-1,Columbus Crew SC,24,,4,0
aaron-schoenfeld,2016,2012,21,Forward,0,0,0,-1,out-of-league,25,,5,0
abdoulie-mansally,2007,2007,18,Defender,0,0,0,-1,New England Revolution,18,2009,1,0
abdoulie-mansally,2008,2007,18,Defender,0,0,0,-1,New England Revolution,19,2009,2,0
abdoulie-mansally,2009,2007,18,Defender,0,0,0,-1,New England Revolution,20,2009,3,1
adam-moffat,2007,2007,20,Midfielder,0,0,0,-1,Columbus Crew SC,20,2010,1,0
adam-moffat,2008,2007,20,Midfielder,0,0,0,-1,Columbus Crew SC,21,2010,2,0
adam-moffat,2009,2007,20,Midfielder,0,0,0,-1,Columbus Crew SC,22,2010,3,0
adam-moffat,2010,2007,20,Midfielder,0,0,0,-1,Columbus Crew SC,23,2010,4,1
adam-sloustcher,2008,2008,20,Defender,0,0,0,-1,San Jose Earthquakes,20,,1,0
adam-sloustcher,2009,2008,20,Defender,0,0,0,-1,out-of-league,21,,2,0
adam-sloustcher,2010,2008,20,Defender,0,0,0,-1,out-of-league,22,,3,0
adam-sloustcher,2011,2008,20,Defender,0,0,0,-1,out-of-league,23,,4,0
adam-sloustcher,2012,2008,20,Defender,0,0,0,-1,out-of-league,24,,5,0
adam-sloustcher,2013,2008,20,Defender,0,0,0,-1,out-of-league,25,,6,0
adam-sloustcher,2014,2008,20,Defender,0,0,0,-1,out-of-league,26,,7,0
adam-sloustcher,2015,2008,20,Defender,0,0,0,-1,out-of-league,27,,8,0
adam-sloustcher,2016,2008,20,Defender,0,0,0,-1,out-of-league,28,,9,0
adam-smarte,2008,2008,20,Forward,0,0,0,-1,San Jose Earthquakes,20,,1,0
adam-smarte,2009,2008,20,Forward,0,0,0,-1,out-of-league,21,,2,0
adam-smarte,2010,2008,20,Forward,0,0,0,-1,out-of-league,22,,3,0
adam-smarte,2011,2008,20,Forward,0,0,0,-1,out-of-league,23,,4,0
adam-smarte,2012,2008,20,Forward,0,0,0,-1,out-of-league,24,,5,0
adam-smarte,2013,2008,20,Forward,0,0,0,-1,out-of-league,25,,6,0
adam-smarte,2014,2008,20,Forward,0,0,0,-1,out-of-league,26,,7,0
adam-smarte,2015,2008,20,Forward,0,0,0,-1,out-of-league,27,,8,0
adam-smarte,2016,2008,20,Forward,0,0,0,-1,out-of-league,28,,9,0
aj-cochran,2014,2014,21,Defender,0,0,0,-1,Houston Dynamo,21,,1,0
aj-cochran,2015,2014,21,Defender,0,0,0,-1,Houston Dynamo,22,,2,0
aj-cochran,2016,2014,21,Defender,0,0,0,-1,out-of-league,23,,3,0
alam-syamsir,2013,2013,20,Midfielder,0,0,0,-1,D.C. United,20,,1,0
alam-syamsir,2014,2013,20,Midfielder,0,0,0,-1,out-of-league,21,,2,0
alam-syamsir,2015,2013,20,Midfielder,0,0,0,-1,out-of-league,22,,3,0
alam-syamsir,2016,2013,20,Midfielder,0,0,0,-1,out-of-league,23,,4,0
alec-sundly,2014,2014,21,Midfielder,0,1,0,31,New England Revolution,21,,1,0
alec-sundly,2015,2014,21,Midfielder,0,1,0,31,out-of-league,22,,2,0
alec-sundly,2016,2014,21,Midfielder,0,1,0,31,out-of-league,23,,3,0
alen-stevanovic,2011,2011,20,Midfielder,0,0,0,-1,Toronto FC,20,,1,0
alen-stevanovic,2012,2011,20,Midfielder,0,0,0,-1,out-of-league,21,,2,0
alen-stevanovic,2013,2011,20,Midfielder,0,0,0,-1,out-of-league,22,,3,0
alen-stevanovic,2014,2011,20,Midfielder,0,0,0,-1,out-of-league,23,,4,0
alen-stevanovic,2015,2011,20,Midfielder,0,0,0,-1,out-of-league,24,,5,0
alen-stevanovic,2016,2011,20,Midfielder,0,0,0,-1,out-of-league,25,,6,0
alex-cazumba,2010,2010,21,Defender,0,0,0,-1,LA Galaxy,21,,1,0
alex-cazumba,2011,2010,21,Defender,0,0,0,-1,out-of-league,22,,2,0
alex-cazumba,2012,2010,21,Defender,0,0,0,-1,out-of-league,23,,3,0
alex-cazumba,2013,2010,21,Defender,0,0,0,-1,out-of-league,24,,4,0
alex-cazumba,2014,2010,21,Defender,0,0,0,-1,out-of-league,25,,5,0
alex-cazumba,2015,2010,21,Defender,0,0,0,-1,out-of-league,26,,6,0
alex-cazumba,2016,2010,21,Defender,0,0,0,-1,out-of-league,27,,7,0
alex-dixon,2011,2011,21,Midfielder,1,0,0,-1,Houston Dynamo,21,,1,0
alex-dixon,2012,2011,21,Midfielder,1,0,0,-1,Houston Dynamo,22,,2,0
alex-dixon,2013,2011,21,Midfielder,1,0,0,-1,Houston Dynamo,23,,3,0
alex-dixon,2014,2011,21,Midfielder,1,0,0,-1,out-of-league,24,,4,0
alex-dixon,2015,2011,21,Midfielder,1,0,0,-1,out-of-league,25,,5,0
alex-dixon,2016,2011,21,Midfielder,1,0,0,-1,out-of-league,26,,6,0
alex-grendi,2009,2009,21,Midfielder,0,1,0,45,Columbus Crew SC,21,,1,0
alex-grendi,2010,2009,21,Midfielder,0,1,0,45,out-of-league,22,,2,0
alex-grendi,2011,2009,21,Midfielder,0,1,0,45,out-of-league,23,,3,0
alex-grendi,2012,2009,21,Midfielder,0,1,0,45,out-of-league,24,,4,0
alex-grendi,2013,2009,21,Midfielder,0,1,0,45,out-of-league,25,,5,0
alex-grendi,2014,2009,21,Midfielder,0,1,0,45,out-of-league,26,,6,0
alex-grendi,2015,2009,21,Midfielder,0,1,0,45,out-of-league,27,,7,0
alex-grendi,2016,2009,21,Midfielder,0,1,0,45,out-of-league,28,,8,0
alex-morrell,2016,2016,21,Forward,0,1,0,22,Chicago Fire,21,,1,0
alex-muyl,2016,2016,20,Midfielder,1,0,1,-1,New York Red Bulls,20,,1,0
alex-nimo,2008,2008,17,Midfielder,0,1,0,17,Real Salt Lake,17,,1,0
alex-nimo,2009,2008,17,Midfielder,0,1,0,17,Real Salt Lake,18,,2,0
alex-nimo,2010,2008,17,Midfielder,0,1,0,17,Real Salt Lake,19,,3,0
alex-nimo,2011,2008,17,Midfielder,0,1,0,17,out-of-league,20,,4,0
alex-nimo,2012,2008,17,Midfielder,0,1,0,17,out-of-league,21,,5,0
alex-nimo,2013,2008,17,Midfielder,0,1,0,17,out-of-league,22,,6,0
alex-nimo,2014,2008,17,Midfielder,0,1,0,17,out-of-league,23,,7,0
alex-nimo,2015,2008,17,Midfielder,0,1,0,17,out-of-league,24,,8,0
alex-nimo,2016,2008,17,Midfielder,0,1,0,17,out-of-league,25,,9,0
alex-zendejas,2015,2015,17,Midfielder,0,0,0,-1,FC Dallas,17,,1,0
alex-zendejas,2016,2015,17,Midfielder,0,0,0,-1,FC Dallas,18,,2,0
alexander-lopez,2013,2013,20,Midfielder,0,0,0,-1,Houston Dynamo,20,,1,0
alexander-lopez,2014,2013,20,Midfielder,0,0,0,-1,Houston Dynamo,21,,2,0
alexander-lopez,2015,2013,20,Midfielder,0,0,0,-1,Houston Dynamo,22,,3,0
alexander-lopez,2016,2013,20,Midfielder,0,0,0,-1,out-of-league,23,,4,0
alexandre-gonzalez-emerson,2013,2013,20,Forward,0,0,0,-1,San Jose Earthquakes,20,,1,0
alexandre-gonzalez-emerson,2014,2013,20,Forward,0,0,0,-1,out-of-league,21,,2,0
alexandre-gonzalez-emerson,2015,2013,20,Forward,0,0,0,-1,out-of-league,22,,3,0
alexandre-gonzalez-emerson,2016,2013,20,Forward,0,0,0,-1,out-of-league,23,,4,0
alhaji-kamara,2016,2016,21,Forward,0,0,0,-1,D.C. United,21,,1,0
alphonso-davies,2016,2016,15,Midfielder,1,0,1,-1,Vancouver Whitecaps FC,15,,1,0
alvas-powell,2013,2013,18,Defender,0,0,0,-1,Portland Timbers,18,2015,1,0
alvas-powell,2014,2013,18,Defender,0,0,0,-1,Portland Timbers,19,2015,2,0
alvas-powell,2015,2013,18,Defender,0,0,0,-1,Portland Timbers,20,2015,3,1
amadou-dia,2015,2015,21,Defender,0,1,0,20,Sporting Kansas City,21,,1,0
amadou-dia,2016,2015,21,Defender,0,1,0,20,Sporting Kansas City,22,,2,0
amadou-sanyang,2009,2009,17,Midfielder,0,0,0,-1,Toronto FC,17,,1,0
amadou-sanyang,2010,2009,17,Midfielder,0,0,0,-1,Toronto FC,18,,2,0
amadou-sanyang,2011,2009,17,Midfielder,0,0,0,-1,Seattle Sounders FC,19,,3,0
amadou-sanyang,2012,2009,17,Midfielder,0,0,0,-1,Seattle Sounders FC,20,,4,0
amadou-sanyang,2013,2009,17,Midfielder,0,0,0,-1,out-of-league,21,,5,0
amadou-sanyang,2014,2009,17,Midfielder,0,0,0,-1,out-of-league,22,,6,0
amadou-sanyang,2015,2009,17,Midfielder,0,0,0,-1,out-of-league,23,,7,0
amadou-sanyang,2016,2009,17,Midfielder,0,0,0,-1,out-of-league,24,,8,0
amaechi-igwe,2007,2007,18,Defender,0,1,0,12,New England Revolution,18,,1,0
amaechi-igwe,2008,2007,18,Defender,0,1,0,12,New England Revolution,19,,2,0
amaechi-igwe,2009,2007,18,Defender,0,1,0,12,New England Revolution,20,,3,0
amaechi-igwe,2010,2007,18,Defender,0,1,0,12,out-of-league,21,,4,0
amaechi-igwe,2011,2007,18,Defender,0,1,0,12,out-of-league,22,,5,0
amaechi-igwe,2012,2007,18,Defender,0,1,0,12,out-of-league,23,,6,0
amaechi-igwe,2013,2007,18,Defender,0,1,0,12,out-of-league,24,,7,0
amaechi-igwe,2014,2007,18,Defender,0,1,0,12,out-of-league,25,,8,0
amaechi-igwe,2015,2007,18,Defender,0,1,0,12,out-of-league,26,,9,0
amaechi-igwe,2016,2007,18,Defender,0,1,0,12,out-of-league,27,,10,0
amando-moreno,2013,2013,17,Forward,1,0,0,-1,New York Red Bulls,17,,1,0
amando-moreno,2014,2013,17,Forward,1,0,0,-1,out-of-league,18,,2,0
amando-moreno,2015,2013,17,Forward,1,0,0,-1,out-of-league,19,,3,0
amando-moreno,2016,2013,17,Forward,1,0,0,-1,out-of-league,20,,4,0
aminu-abdallah,2013,2013,19,Midfielder,0,0,0,-1,Vancouver Whitecaps FC,19,,1,0
aminu-abdallah,2014,2013,19,Midfielder,0,0,0,-1,Vancouver Whitecaps FC,20,,2,0
aminu-abdallah,2015,2013,19,Midfielder,0,0,0,-1,out-of-league,21,,3,0
aminu-abdallah,2016,2013,19,Midfielder,0,0,0,-1,out-of-league,22,,4,0
amobi-okugo,2010,2010,18,Defender,0,1,0,6,Philadelphia Union,18,2012,1,0
amobi-okugo,2011,2010,18,Defender,0,1,0,6,Philadelphia Union,19,2012,2,0
amobi-okugo,2012,2010,18,Defender,0,1,0,6,Philadelphia Union,20,2012,3,1
anatole-abang,2015,2015,18,Forward,0,0,1,-1,New York Red Bulls,18,,1,0
anatole-abang,2016,2015,18,Forward,0,0,1,-1,New York Red Bulls,19,,2,0
andre-lewis,2014,2014,19,Midfielder,0,1,0,7,Vancouver Whitecaps FC,19,,1,0
andre-lewis,2015,2014,19,Midfielder,0,1,0,7,Vancouver Whitecaps FC,20,,2,0
andre-lewis,2016,2014,19,Midfielder,0,1,0,7,out-of-league,21,,3,0
andrea-lombardo,2007,2007,19,Forward,0,0,0,-1,Toronto FC,19,,1,0
andrea-lombardo,2008,2007,19,Forward,0,0,0,-1,Toronto FC,20,,2,0
andrea-lombardo,2009,2007,19,Forward,0,0,0,-1,out-of-league,21,,3,0
andrea-lombardo,2010,2007,19,Forward,0,0,0,-1,out-of-league,22,,4,0
andrea-lombardo,2011,2007,19,Forward,0,0,0,-1,out-of-league,23,,5,0
andrea-lombardo,2012,2007,19,Forward,0,0,0,-1,out-of-league,24,,6,0
andrea-lombardo,2013,2007,19,Forward,0,0,0,-1,out-of-league,25,,7,0
andrea-lombardo,2014,2007,19,Forward,0,0,0,-1,out-of-league,26,,8,0
andrea-lombardo,2015,2007,19,Forward,0,0,0,-1,out-of-league,27,,9,0
andrea-lombardo,2016,2007,19,Forward,0,0,0,-1,out-of-league,28,,10,0
andres-correa,2015,2015,21,Defender,0,0,1,-1,Seattle Sounders FC,21,,1,0
andres-correa,2016,2015,21,Defender,0,0,1,-1,out-of-league,22,,2,0
andrew-daniels,2007,2007,21,Defender,0,1,0,18,FC Dallas,21,,1,0
andrew-daniels,2008,2007,21,Defender,0,1,0,18,FC Dallas,22,,2,0
andrew-daniels,2009,2007,21,Defender,0,1,0,18,out-of-league,23,,3,0
andrew-daniels,2010,2007,21,Defender,0,1,0,18,out-of-league,24,,4,0
andrew-daniels,2011,2007,21,Defender,0,1,0,18,out-of-league,25,,5,0
andrew-daniels,2012,2007,21,Defender,0,1,0,18,out-of-league,26,,6,0
andrew-daniels,2013,2007,21,Defender,0,1,0,18,out-of-league,27,,7,0
andrew-daniels,2014,2007,21,Defender,0,1,0,18,out-of-league,28,,8,0
andrew-daniels,2015,2007,21,Defender,0,1,0,18,out-of-league,29,,9,0
andrew-daniels,2016,2007,21,Defender,0,1,0,18,out-of-league,30,,10,0
andrew-farrell,2013,2013,20,Defender,0,1,0,1,New England Revolution,20,2013,1,1
andrew-jean-baptiste,2012,2012,19,Defender,0,1,0,8,Portland Timbers,19,2013,1,0
andrew-jean-baptiste,2013,2012,19,Defender,0,1,0,8,Portland Timbers,20,2013,2,1
andrew-sousa,2011,2011,21,Midfielder,0,0,0,-1,New England Revolution,21,,1,0
andrew-sousa,2012,2011,21,Midfielder,0,0,0,-1,out-of-league,22,,2,0
andrew-sousa,2013,2011,21,Midfielder,0,0,0,-1,out-of-league,23,,3,0
andrew-sousa,2014,2011,21,Midfielder,0,0,0,-1,out-of-league,24,,4,0
andrew-sousa,2015,2011,21,Midfielder,0,0,0,-1,out-of-league,25,,5,0
andrew-sousa,2016,2011,21,Midfielder,0,0,0,-1,out-of-league,26,,6,0
andrew-wenger,2012,2012,21,Midfielder,0,1,0,1,Montreal Impact,21,2014,1,0
andrew-wenger,2013,2012,21,Midfielder,0,1,0,1,Montreal Impact,22,2014,2,0
andrew-wenger,2014,2012,21,Midfielder,0,1,0,1,Philadelphia Union,23,2014,3,1
andrew-wiedeman,2010,2010,20,Forward,0,1,0,21,FC Dallas,20,,1,0
andrew-wiedeman,2011,2010,20,Forward,0,1,0,21,FC Dallas,21,,2,0
andrew-wiedeman,2012,2010,20,Forward,0,1,0,21,Toronto FC,22,,3,0
andrew-wiedeman,2013,2010,20,Forward,0,1,0,21,Toronto FC,23,,4,0
andrew-wiedeman,2014,2010,20,Forward,0,1,0,21,Toronto FC,24,,5,0
andrew-wiedeman,2015,2010,20,Forward,0,1,0,21,out-of-league,25,,6,0
andrew-wiedeman,2016,2010,20,Forward,0,1,0,21,out-of-league,26,,7,0
andy-najar,2010,2010,16,Midfielder,1,0,0,-1,D.C. United,16,2010,1,1
andy-thoma,2015,2015,21,Defender,0,1,1,24,Portland Timbers,21,,1,0
andy-thoma,2016,2015,21,Defender,0,1,1,24,Portland Timbers,22,,2,0
angelino,2015,2015,18,Defender,0,0,0,-1,New York City FC,18,,1,0
angelino,2016,2015,18,Defender,0,0,0,-1,out-of-league,19,,2,0
anthony-hamilton,2007,2007,21,Forward,0,0,0,-1,Chivas USA,21,,1,0
anthony-hamilton,2008,2007,21,Forward,0,0,0,-1,Chivas USA,22,,2,0
anthony-hamilton,2009,2007,21,Forward,0,0,0,-1,out-of-league,23,,3,0
anthony-hamilton,2010,2007,21,Forward,0,0,0,-1,out-of-league,24,,4,0
anthony-hamilton,2011,2007,21,Forward,0,0,0,-1,out-of-league,25,,5,0
anthony-hamilton,2012,2007,21,Forward,0,0,0,-1,out-of-league,26,,6,0
anthony-hamilton,2013,2007,21,Forward,0,0,0,-1,out-of-league,27,,7,0
anthony-hamilton,2014,2007,21,Forward,0,0,0,-1,out-of-league,28,,8,0
anthony-hamilton,2015,2007,21,Forward,0,0,0,-1,out-of-league,29,,9,0
anthony-hamilton,2016,2007,21,Forward,0,0,0,-1,out-of-league,30,,10,0
anthony-jackson-hamel,2014,2014,20,Forward,1,0,0,-1,Montreal Impact,20,,1,0
anthony-jackson-hamel,2015,2014,20,Forward,1,0,0,-1,Montreal Impact,21,,2,0
anthony-jackson-hamel,2016,2014,20,Forward,1,0,0,-1,Montreal Impact,22,,3,0
anthony-wallace,2007,2007,18,Defender,0,1,0,9,FC Dallas,18,,1,0
anthony-wallace,2008,2007,18,Defender,0,1,0,9,FC Dallas,19,,2,0
anthony-wallace,2009,2007,18,Defender,0,1,0,9,FC Dallas,20,,3,0
anthony-wallace,2010,2007,18,Defender,0,1,0,9,Colorado Rapids,21,,4,0
anthony-wallace,2011,2007,18,Defender,0,1,0,9,Colorado Rapids,22,,5,0
anthony-wallace,2012,2007,18,Defender,0,1,0,9,Colorado Rapids,23,,6,0
anthony-wallace,2013,2007,18,Defender,0,1,0,9,Colorado Rapids,24,,7,0
anthony-wallace,2014,2007,18,Defender,0,1,0,9,out-of-league,25,,8,0
anthony-wallace,2015,2007,18,Defender,0,1,0,9,New York Red Bulls,26,,9,0
anthony-wallace,2016,2007,18,Defender,0,1,0,9,out-of-league,27,,10,0
antoine-hoppenot,2012,2012,21,Forward,0,0,0,-1,Philadelphia Union,21,,1,0
antoine-hoppenot,2013,2012,21,Forward,0,0,0,-1,Philadelphia Union,22,,2,0
antoine-hoppenot,2014,2012,21,Forward,0,0,0,-1,Philadelphia Union,23,,3,0
antoine-hoppenot,2015,2012,21,Forward,0,0,0,-1,Philadelphia Union,24,,4,0
antoine-hoppenot,2016,2012,21,Forward,0,0,0,-1,out-of-league,25,,5,0
argenis-fernandez,2008,2008,20,Forward,0,0,0,-1,New England Revolution,20,,1,0
argenis-fernandez,2009,2008,20,Forward,0,0,0,-1,New England Revolution,21,,2,0
argenis-fernandez,2010,2008,20,Forward,0,0,0,-1,out-of-league,22,,3,0
argenis-fernandez,2011,2008,20,Forward,0,0,0,-1,out-of-league,23,,4,0
argenis-fernandez,2012,2008,20,Forward,0,0,0,-1,out-of-league,24,,5,0
argenis-fernandez,2013,2008,20,Forward,0,0,0,-1,out-of-league,25,,6,0
argenis-fernandez,2014,2008,20,Forward,0,0,0,-1,out-of-league,26,,7,0
argenis-fernandez,2015,2008,20,Forward,0,0,0,-1,out-of-league,27,,8,0
argenis-fernandez,2016,2008,20,Forward,0,0,0,-1,out-of-league,28,,9,0
ariel-lassiter,2015,2015,20,Forward,1,0,1,-1,LA Galaxy,20,,1,0
ariel-lassiter,2016,2015,20,Forward,1,0,1,-1,LA Galaxy,21,,2,0
ashani-fairclough,2013,2013,20,Defender,0,0,0,-1,Seattle Sounders FC,20,,1,0
ashani-fairclough,2014,2013,20,Defender,0,0,0,-1,out-of-league,21,,2,0
ashani-fairclough,2015,2013,20,Defender,0,0,0,-1,out-of-league,22,,3,0
ashani-fairclough,2016,2013,20,Defender,0,0,0,-1,out-of-league,23,,4,0
ashtone-morgan,2011,2011,20,Defender,1,0,0,-1,Toronto FC,20,2012,1,0
ashtone-morgan,2012,2011,20,Defender,1,0,0,-1,Toronto FC,21,2012,2,1
aubrey-perry,2012,2012,21,Defender,0,1,0,26,Columbus Crew SC,21,,1,0
aubrey-perry,2013,2012,21,Defender,0,1,0,26,out-of-league,22,,2,0
aubrey-perry,2014,2012,21,Defender,0,1,0,26,out-of-league,23,,3,0
aubrey-perry,2015,2012,21,Defender,0,1,0,26,out-of-league,24,,4,0
aubrey-perry,2016,2012,21,Defender,0,1,0,26,out-of-league,25,,5,0
auston-trusty,2016,2016,17,Defender,1,0,1,-1,Philadelphia Union,17,,1,0
babayele-sodade,2012,2012,21,Forward,0,1,0,34,Seattle Sounders FC,21,,1,0
babayele-sodade,2013,2012,21,Forward,0,1,0,34,out-of-league,22,,2,0
babayele-sodade,2014,2012,21,Forward,0,1,0,34,out-of-league,23,,3,0
babayele-sodade,2015,2012,21,Forward,0,1,0,34,out-of-league,24,,4,0
babayele-sodade,2016,2012,21,Forward,0,1,0,34,out-of-league,25,,5,0
baggio-husidic,2009,2009,21,Midfielder,0,1,0,20,Chicago Fire,21,2014,1,0
baggio-husidic,2010,2009,21,Midfielder,0,1,0,20,Chicago Fire,22,2014,2,0
baggio-husidic,2011,2009,21,Midfielder,0,1,0,20,Chicago Fire,23,2014,3,0
baggio-husidic,2012,2009,21,Midfielder,0,1,0,20,out-of-league,24,2014,4,0
baggio-husidic,2013,2009,21,Midfielder,0,1,0,20,out-of-league,25,2014,5,0
baggio-husidic,2014,2009,21,Midfielder,0,1,0,20,LA Galaxy,26,2014,6,1
bakary-soumare,2007,2007,21,Defender,0,1,0,2,Chicago Fire,21,2008,1,0
bakary-soumare,2008,2007,21,Defender,0,1,0,2,Chicago Fire,22,2008,2,1
ben-hunter,2007,2007,21,Defender,0,1,0,49,Columbus Crew SC,21,,1,0
ben-hunter,2008,2007,21,Defender,0,1,0,49,out-of-league,22,,2,0
ben-hunter,2009,2007,21,Defender,0,1,0,49,out-of-league,23,,3,0
ben-hunter,2010,2007,21,Defender,0,1,0,49,out-of-league,24,,4,0
ben-hunter,2011,2007,21,Defender,0,1,0,49,out-of-league,25,,5,0
ben-hunter,2012,2007,21,Defender,0,1,0,49,out-of-league,26,,6,0
ben-hunter,2013,2007,21,Defender,0,1,0,49,out-of-league,27,,7,0
ben-hunter,2014,2007,21,Defender,0,1,0,49,out-of-league,28,,8,0
ben-hunter,2015,2007,21,Defender,0,1,0,49,out-of-league,29,,9,0
ben-hunter,2016,2007,21,Defender,0,1,0,49,out-of-league,30,,10,0
ben-mckendry,2015,2015,21,Midfielder,1,0,1,-1,Vancouver Whitecaps FC,21,,1,0
ben-mckendry,2016,2015,21,Midfielder,1,0,1,-1,Vancouver Whitecaps FC,22,,2,0
ben-sippola,2011,2011,21,Midfielder,0,0,0,-1,Columbus Crew SC,21,,1,0
ben-sippola,2012,2011,21,Midfielder,0,0,0,-1,out-of-league,22,,2,0
ben-sippola,2013,2011,21,Midfielder,0,0,0,-1,out-of-league,23,,3,0
ben-sippola,2014,2011,21,Midfielder,0,0,0,-1,out-of-league,24,,4,0
ben-sippola,2015,2011,21,Midfielder,0,0,0,-1,out-of-league,25,,5,0
ben-sippola,2016,2011,21,Midfielder,0,0,0,-1,out-of-league,26,,6,0
ben-speas,2012,2012,21,Midfielder,1,0,0,-1,Columbus Crew SC,21,,1,0
ben-speas,2013,2012,21,Midfielder,1,0,0,-1,Columbus Crew SC,22,,2,0
ben-speas,2014,2012,21,Midfielder,1,0,0,-1,Columbus Crew SC,23,,3,0
ben-speas,2015,2012,21,Midfielder,1,0,0,-1,Columbus Crew SC,24,,4,0
ben-speas,2016,2012,21,Midfielder,1,0,0,-1,out-of-league,25,,5,0
ben-swanson,2015,2015,17,Midfielder,1,0,0,-1,Columbus Crew SC,17,,1,0
ben-swanson,2016,2015,17,Midfielder,1,0,0,-1,Columbus Crew SC,18,,2,0
ben-zemanski,2010,2010,21,Midfielder,0,1,0,47,Chivas USA,21,2010,1,1
benji-joya,2014,2014,20,Midfielder,0,0,0,-1,Chicago Fire,20,,1,0
benji-joya,2015,2014,20,Midfielder,0,0,0,-1,out-of-league,21,,2,0
benji-joya,2016,2014,20,Midfielder,0,0,0,-1,Sporting Kansas City,22,,3,0
benji-lopez,2013,2013,18,Forward,0,0,0,-1,Real Salt Lake,18,,1,0
benji-lopez,2014,2013,18,Forward,0,0,0,-1,Real Salt Lake,19,,2,0
benji-lopez,2015,2013,18,Forward,0,0,0,-1,out-of-league,20,,3,0
benji-lopez,2016,2013,18,Forward,0,0,0,-1,out-of-league,21,,4,0
blair-gavin,2010,2010,21,Midfielder,0,1,0,10,Chivas USA,21,,1,0
blair-gavin,2011,2010,21,Midfielder,0,1,0,10,Chivas USA,22,,2,0
blair-gavin,2012,2010,21,Midfielder,0,1,0,10,Chivas USA,23,,3,0
blair-gavin,2013,2010,21,Midfielder,0,1,0,10,Seattle Sounders FC,24,,4,0
blair-gavin,2014,2010,21,Midfielder,0,1,0,10,out-of-league,25,,5,0
blair-gavin,2015,2010,21,Midfielder,0,1,0,10,out-of-league,26,,6,0
blair-gavin,2016,2010,21,Midfielder,0,1,0,10,out-of-league,27,,7,0
blake-brettschneider,2011,2011,21,Forward,0,0,0,-1,D.C. United,21,,1,0
blake-brettschneider,2012,2011,21,Forward,0,0,0,-1,New England Revolution,22,,2,0
blake-brettschneider,2013,2011,21,Forward,0,0,0,-1,out-of-league,23,,3,0
blake-brettschneider,2014,2011,21,Forward,0,0,0,-1,out-of-league,24,,4,0
blake-brettschneider,2015,2011,21,Forward,0,0,0,-1,out-of-league,25,,5,0
blake-brettschneider,2016,2011,21,Forward,0,0,0,-1,out-of-league,26,,6,0
brad-evans,2007,2007,21,Defender,0,1,0,15,Columbus Crew SC,21,2008,1,0
brad-evans,2008,2007,21,Defender,0,1,0,15,Columbus Crew SC,22,2008,2,1
bradford-jamieson-iv,2014,2014,17,Forward,1,0,1,-1,LA Galaxy,17,,1,0
bradford-jamieson-iv,2015,2014,17,Forward,1,0,1,-1,LA Galaxy,18,,2,0
bradford-jamieson-iv,2016,2014,17,Forward,1,0,1,-1,LA Galaxy,19,,3,0
bradlee-baladez,2013,2013,21,Forward,1,0,0,-1,FC Dallas,21,,1,0
bradlee-baladez,2014,2013,21,Forward,1,0,0,-1,out-of-league,22,,2,0
bradlee-baladez,2015,2013,21,Forward,1,0,0,-1,out-of-league,23,,3,0
bradlee-baladez,2016,2013,21,Forward,1,0,0,-1,out-of-league,24,,4,0
bradley-bourgeois,2016,2016,21,Defender,1,0,1,-1,Houston Dynamo,21,,1,0
brandon-manzonelli,2008,2008,18,Midfielder,0,0,0,-1,New England Revolution,18,,1,0
